"","Date","Market","Volume"
"162",2017-09-12,0.199069505612769,0.0332859982959387
"163",2017-09-11,0.201267426073711,0.0308002967417172
"164",2017-09-10,0.201975230967913,0.0335859228863274
"165",2017-09-09,0.209240372197755,0.0284556209540785
"166",2017-09-08,0.214541044405444,0.0771387683749718
"167",2017-09-07,0.216313454087884,0.0302565150966124
"168",2017-09-06,0.204832941488129,0.0432066468185958
"169",2017-09-05,0.197747441968277,0.0660186663271602
"170",2017-09-04,0.222682870293718,0.0540723638464778
"171",2017-09-03,0.221056160800026,0.042779284881842
"172",2017-09-02,0.245239908606245,0.0671015777257636
"173",2017-09-01,0.235447365806815,0.0678695070953589
"174",2017-08-31,0.229563065002152,0.0428201725606949
"175",2017-08-30,0.223913871320242,0.0545817459773379
"176",2017-08-29,0.222338488029405,0.0612273403911506
"177",2017-08-28,0.225605152488493,0.0705504656788334
"178",2017-08-27,0.249141527865161,0.14875770010479
"179",2017-08-26,0.196116593264678,0.327364629954265
"180",2017-08-25,0.197701910659293,0.0656561860364904
"181",2017-08-24,0.182135997880725,0.0719874105122957
"182",2017-08-23,0.18053495148846,0.0585138185664339
"183",2017-08-22,0.174169674492533,0.0917783936773448
"184",2017-08-21,0.182496109142687,0.0710318140418572
"185",2017-08-20,0.178986059141031,0.132178603257303
"186",2017-08-19,0.139494685254479,0.269916216983811
"187",2017-08-18,0.145149673830259,0.0616059798842414
"188",2017-08-17,0.143713367992318,0.120429516497077
"189",2017-08-16,0.126470247359184,0.0772460067183108
"190",2017-08-15,0.123921321898076,0.045946733392747
"191",2017-08-14,0.122975926355177,0.0365888413362191
"192",2017-08-13,0.127445445213418,0.0444155265451625
"193",2017-08-12,0.127803900791417,0.036746883232624
"194",2017-08-11,0.12442382198086,0.0351063569322978
"195",2017-08-10,0.12361336468095,0.0379153649531383
"196",2017-08-09,0.126166429351965,0.0387540520424252
"197",2017-08-08,0.121702705387596,0.0429898441861148
"198",2017-08-07,0.117021258982085,0.0397144228226699
"199",2017-08-06,0.119861584820689,0.0310158751921966
"200",2017-08-05,0.115654491870592,0.0503480349430511
"201",2017-08-04,0.115527004205437,0.0352464033532793
"202",2017-08-03,0.113178416503858,0.0313542390974351
"203",2017-08-02,0.114377131693102,0.0233527406986652
"204",2017-08-01,0.110666743931918,0.0424256187015836
"205",2017-07-31,0.106906685651843,0.0358064666190052
"206",2017-07-30,0.114466538627107,0.0310051023905826
"207",2017-07-29,0.114230603662373,0.0495857368106631
"208",2017-07-28,0.119682770952681,0.0368586510493688
"209",2017-07-27,0.120316070068545,0.0322733549442263
"210",2017-07-26,0.120539587403556,0.0469841052208914
"211",2017-07-25,0.12577734362065,0.104019234347609
"212",2017-07-24,0.117776250869234,0.110517682084831
"213",2017-07-23,0.120152157356204,0.0380847917421579
